file name, mutants, tests, cores, total time, original time, mutants time, mutation score, TS size, lines, algorithm, optimizations
genPassword, m49, t100, w2, 9276, 325, 6831, 0.836735, 398, 63, a5, 001011
add, m12, t100, w2, 1080, 292, 287, 1.100000, 583, 13, a2, 101111
anagram, m60, t100, w2, 11462, 269, 7553, 0.866667, 1370, 37, a3, 001000
gcd, m65, t150, w2, 26598, 665, 21337, 1.041667, 1495, 19, a2, 000101
factorial, m31, t100, w2, 26887, 274, 25499, 1.304348, 403, 18, a3, 011111
add, m12, t100, w2, 1042, 276, 301, 1.100000, 583, 13, a4, 011110
factorial, m31, t100, w2, 26674, 251, 25401, 0.967742, 403, 18, a5, 010011
anagram, m60, t100, w2, 11657, 304, 7681, 0.866667, 1370, 37, a3, 101000
factorial, m31, t100, w2, 27540, 272, 25484, 0.967742, 403, 18, a4, 010000
add, m12, t100, w2, 1329, 243, 302, 1.100000, 583, 13, a3, 001101
anagram, m60, t100, w2, 12085, 377, 7677, 1.625000, 1370, 37, a2, 101100
gcd, m65, t150, w2, 27555, 699, 22283, 1.041667, 1495, 19, a4, 111101
genPassword, m49, t100, w2, 9444, 428, 6911, 0.836735, 398, 63, a2, 010011
add, m12, t100, w2, 1056, 262, 373, 1.100000, 583, 13, a4, 100110
primes, m68, t100, w2, 23449, 943, 12140, 0.750000, 398, 30, a2, 111001
anagram, m60, t100, w2, 10618, 362, 8038, 0.866667, 1370, 37, a5, 110010
massive, m49, t60, w2, 56953, 9871, 45356, 1.179487, 169, 13, a3, 011110
anagram, m60, t100, w2, 11624, 273, 7750, 0.866667, 1370, 37, a2, 010001
gcd, m65, t150, w2, 25863, 683, 21155, 0.769231, 1495, 19, a2, 000000
gcd, m65, t150, w2, 26121, 681, 21208, 0.769231, 1495, 19, a2, 101001
anagram, m60, t100, w2, 9888, 268, 7636, 0.866667, 1370, 37, a2, 101010
add, m48, t99, w2, 1239, 262, 283, 0.979167, 583, 13, a4, 000000
factorial, m31, t100, w2, 12697, 246, 10370, 0.956522, 403, 18, a5, 011101
primes, m68, t100, w2, 18442, 742, 12291, 1.378378, 398, 30, a3, 101110
gcd, m65, t150, w2, 23398, 479, 20588, 0.769231, 1495, 19, a3, 011010
genPassword, m49, t100, w2, 11212, 356, 6949, 0.836735, 398, 63, a2, 100001
gcd, m65, t150, w2, 24413, 532, 21039, 1.063830, 1495, 19, a3, 000110
primes, m68, t100, w2, 38695, 531, 33339, 0.750000, 398, 30, a4, 001011
primes, m68, t100, w2, 34996, 588, 30290, 0.750000, 398, 30, a4, 011010
genPassword, m49, t100, w2, 9732, 443, 6831, 1.108108, 398, 63, a2, 111110
genPassword, m49, t100, w2, 9548, 355, 6789, 1.078947, 398, 63, a3, 001111
add, m12, t100, w2, 1000, 241, 297, 0.900000, 583, 13, a5, 010110
add, m12, t100, w2, 885, 157, 154, 0.916667, 583, 13, a4, 000000
add, m12, t100, w2, 1359, 312, 306, 1.100000, 583, 13, a3, 000100
primes, m68, t100, w2, 18670, 1179, 13681, 0.750000, 398, 30, a2, 100010
genPassword, m49, t100, w2, 9984, 512, 7047, 1.078947, 398, 63, a4, 111111
factorial, m31, t100, w2, 26899, 271, 25556, 1.363636, 403, 18, a2, 010110
anagram, m60, t100, w2, 8555, 254, 6161, 0.906250, 1370, 37, a5, 000110
gcd, m65, t150, w2, 26517, 569, 21220, 1.063830, 1495, 19, a2, 011100
gcd, m65, t150, w2, 25610, 664, 20376, 1.041667, 1495, 19, a2, 010101
genPassword, m49, t100, w2, 11219, 390, 6853, 0.836735, 398, 63, a5, 100000
gcd, m65, t150, w2, 22424, 634, 18960, 1.063830, 1495, 19, a4, 111110
massive, m49, t60, w2, 56413, 9831, 44885, 1.533333, 169, 13, a3, 000111
massive, m49, t60, w2, 57794, 10006, 45329, 0.938776, 169, 13, a2, 100000
gcd, m65, t150, w2, 26375, 610, 21175, 1.041667, 1495, 19, a3, 001101
genPassword, m49, t100, w2, 8374, 420, 5455, 0.810811, 398, 63, a5, 100110
massive, m49, t60, w2, 56615, 9833, 45108, 1.533333, 169, 13, a3, 011111
genPassword, m49, t100, w2, 9460, 406, 6659, 1.108108, 398, 63, a4, 000110
genPassword, m49, t100, w2, 11428, 249, 6950, 1.108108, 398, 63, a3, 010100
factorial, m31, t100, w2, 26860, 280, 25612, 0.967742, 403, 18, a2, 100010
factorial, m31, t100, w2, 12278, 277, 10821, 0.956522, 403, 18, a5, 011111
primes, m68, t100, w2, 26300, 1376, 12795, 1.378378, 398, 30, a3, 110100
genPassword, m49, t100, w2, 9652, 329, 6884, 1.078947, 398, 63, a4, 010111
gcd, m65, t150, w2, 26214, 568, 21333, 0.769231, 1495, 19, a3, 110001
factorial, m31, t100, w2, 27668, 266, 25506, 1.304348, 403, 18, a4, 000101
massive, m49, t60, w2, 57441, 9854, 45212, 0.959184, 169, 13, a5, 101000
gcd, m65, t150, w2, 26293, 632, 21143, 0.769231, 1495, 19, a5, 010001
genPassword, m49, t100, w2, 9648, 353, 7047, 0.836735, 398, 63, a5, 011010
primes, m68, t100, w2, 18163, 528, 13287, 0.750000, 398, 30, a2, 010011
gcd, m65, t150, w2, 24775, 502, 21470, 1.041667, 1495, 19, a2, 101111
gcd, m65, t150, w2, 26441, 670, 21190, 1.041667, 1495, 19, a3, 011101
massive, m49, t60, w2, 56410, 9897, 44668, 1.179487, 169, 13, a3, 010110
genPassword, m49, t100, w2, 11155, 322, 6867, 0.836735, 398, 63, a3, 101000
massive, m49, t60, w2, 56888, 9844, 44712, 0.959184, 169, 13, a4, 000001
add, m12, t100, w2, 1079, 275, 408, 0.916667, 583, 13, a4, 010011
genPassword, m49, t100, w2, 9834, 427, 6951, 1.108108, 398, 63, a2, 000110
primes, m68, t100, w2, 17751, 1225, 12174, 0.750000, 398, 30, a5, 101011
add, m12, t100, w2, 1114, 353, 365, 0.916667, 583, 13, a3, 111010
anagram, m60, t100, w2, 11940, 286, 7800, 1.575758, 1370, 37, a4, 000101
gcd, m65, t150, w2, 17793, 710, 12272, 0.829787, 1495, 19, a5, 010100
gcd, m65, t150, w2, 17086, 517, 11844, 0.829787, 1495, 19, a5, 100100
primes, m68, t100, w2, 22201, 464, 10656, 0.750000, 398, 30, a3, 010000
primes, m48, t99, w2, 8698, 136, 6512, 0.833333, 398, 30, a4, 000000
primes, m68, t100, w2, 19181, 1183, 13817, 0.750000, 398, 30, a5, 100011
massive, m49, t60, w2, 46430, 9931, 34903, 1.566667, 169, 13, a4, 010111
add, m12, t100, w2, 1094, 287, 303, 1.100000, 583, 13, a2, 010110
genPassword, m49, t100, w2, 11683, 385, 7169, 1.078947, 398, 63, a4, 000101
factorial, m31, t100, w2, 27681, 275, 25543, 0.967742, 403, 18, a3, 100000
massive, m49, t60, w2, 46678, 10070, 34895, 1.205128, 169, 13, a4, 110110
primes, m68, t100, w2, 23408, 515, 11573, 1.378378, 398, 30, a3, 011100
primes, m68, t100, w2, 41567, 531, 29690, 1.342105, 398, 30, a4, 011101
genPassword, m49, t100, w2, 11591, 327, 7149, 1.078947, 398, 63, a4, 110101
massive, m49, t60, w2, 57087, 9909, 45480, 1.205128, 169, 13, a4, 011110
gcd, m65, t150, w2, 26310, 740, 20801, 1.063830, 1495, 19, a3, 001100
anagram, m60, t100, w2, 10581, 308, 6371, 0.878788, 1370, 37, a5, 110101
factorial, m31, t100, w2, 27697, 289, 25515, 0.967742, 403, 18, a5, 101000
anagram, m60, t100, w2, 9951, 281, 7693, 0.866667, 1370, 37, a5, 010010
genPassword, m49, t100, w2, 9531, 374, 6949, 0.836735, 398, 63, a3, 110011
factorial, m31, t100, w2, 26912, 273, 25479, 1.363636, 403, 18, a3, 010110
add, m12, t100, w2, 977, 263, 338, 0.916667, 583, 13, a4, 001011
primes, m68, t100, w2, 18607, 1485, 12829, 1.378378, 398, 30, a2, 101110
genPassword, m49, t100, w2, 9552, 476, 6908, 0.836735, 398, 63, a5, 010010
add, m12, t100, w2, 1010, 255, 335, 0.900000, 583, 13, a5, 000110
factorial, m31, t100, w2, 26832, 312, 25521, 0.967742, 403, 18, a4, 111010
primes, m68, t100, w2, 24612, 1115, 12677, 0.750000, 398, 30, a5, 110001
gcd, m65, t150, w2, 26710, 667, 21329, 1.063830, 1495, 19, a2, 100100
primes, m68, t100, w2, 22405, 496, 13086, 0.750000, 398, 30, a2, 010001
add, m12, t100, w2, 1414, 266, 269, 0.900000, 583, 13, a5, 011100
add, m12, t100, w2, 1428, 346, 310, 0.916667, 583, 13, a2, 110000
gcd, m65, t150, w2, 17394, 631, 12036, 0.829787, 1495, 19, a5, 101100
anagram, m60, t100, w2, 11756, 293, 7643, 0.866667, 1370, 37, a5, 101001
add, m12, t100, w2, 1494, 364, 318, 1.100000, 583, 13, a2, 100101
anagram, m60, t100, w2, 9978, 318, 7787, 0.866667, 1370, 37, a2, 001010
massive, m49, t60, w2, 56729, 9985, 45272, 0.938776, 169, 13, a3, 100011
genPassword, m49, t100, w2, 11572, 353, 7017, 1.078947, 398, 63, a4, 010101
add, m20, t999, w2, 851115912, 15519, 4884, 0.944444, 583, 13, a5, 110100
massive, m49, t60, w2, 57624, 9907, 45142, 1.533333, 169, 13, a2, 001101
massive, m49, t60, w2, 60617, 12981, 43918, 0.948718, 169, 13, a5, 100100
add, m12, t100, w2, 1402, 256, 321, 1.100000, 583, 13, a2, 001100
genPassword, m49, t100, w2, 8430, 333, 5754, 0.789474, 398, 63, a5, 001111
add, m12, t100, w2, 1395, 241, 287, 0.900000, 583, 13, a5, 010101
anagram, m60, t100, w2, 11923, 287, 7620, 1.575758, 1370, 37, a3, 100101
massive, m49, t60, w2, 47642, 9895, 34968, 1.205128, 169, 13, a4, 110100
genPassword, m49, t100, w2, 10137, 401, 5415, 0.810811, 398, 63, a5, 011100
anagram, m60, t100, w2, 9985, 253, 7539, 1.575758, 1370, 37, a2, 011111
add, m12, t100, w2, 1008, 278, 354, 0.916667, 583, 13, a2, 000011
primes, m68, t100, w2, 11878, 1319, 5531, 0.842105, 398, 30, a5, 101111
primes, m68, t100, w2, 23844, 510, 12664, 0.750000, 398, 30, a2, 011001
primes, m68, t100, w2, 23231, 602, 11997, 0.750000, 398, 30, a2, 001001
factorial, m31, t100, w2, 26899, 305, 25645, 0.967742, 403, 18, a4, 100010
genPassword, m49, t100, w2, 9665, 409, 7094, 0.836735, 398, 63, a4, 101010
add, m12, t100, w2, 1354, 276, 288, 0.900000, 583, 13, a5, 011101
massive, m49, t60, w2, 57552, 9958, 44891, 1.533333, 169, 13, a3, 011101
gcd, m65, t150, w2, 18074, 531, 12863, 0.812500, 1495, 19, a5, 000101
gcd, m65, t150, w2, 17363, 689, 12054, 0.812500, 1495, 19, a5, 111101
gcd, m65, t150, w2, 17326, 563, 12197, 0.812500, 1495, 19, a5, 001101
primes, m68, t100, w2, 18365, 1590, 5293, 0.864865, 398, 30, a5, 111100
gcd, m65, t150, w2, 27601, 648, 22600, 0.769231, 1495, 19, a4, 101001
anagram, m60, t100, w2, 10129, 258, 7592, 1.625000, 1370, 37, a3, 010110
genPassword, m49, t100, w2, 9691, 320, 7055, 1.078947, 398, 63, a4, 110111
genPassword, m49, t100, w2, 11101, 327, 6838, 0.836735, 398, 63, a4, 011000
add, m12, t100, w2, 1052, 273, 329, 0.900000, 583, 13, a5, 100110
gcd, m65, t150, w2, 28013, 589, 22717, 1.063830, 1495, 19, a4, 100100
primes, m68, t100, w2, 26239, 1192, 13354, 1.378378, 398, 30, a3, 100100
gcd, m65, t150, w2, 23875, 664, 18354, 1.063830, 1495, 19, a4, 111100
factorial, m31, t100, w2, 11758, 285, 10262, 1.000000, 403, 18, a5, 111110
primes, m68, t100, w2, 18342, 515, 12981, 1.342105, 398, 30, a2, 010111
primes, m68, t100, w2, 22389, 1225, 12188, 1.342105, 398, 30, a3, 100101
massive, m49, t60, w2, 57044, 9983, 45393, 1.566667, 169, 13, a4, 111111
anagram, m60, t100, w2, 11887, 258, 7684, 1.625000, 1370, 37, a3, 011100
massive, m49, t60, w2, 57023, 10021, 45336, 1.566667, 169, 13, a4, 100111
massive, m49, t60, w2, 46855, 9876, 34597, 0.959184, 169, 13, a5, 010000
factorial, m31, t100, w2, 12605, 264, 10352, 0.956522, 403, 18, a5, 010101
gcd, m65, t150, w2, 27752, 673, 22749, 0.769231, 1495, 19, a5, 100000
massive, m49, t60, w2, 56362, 9949, 44974, 0.938776, 169, 13, a3, 011011
primes, m68, t100, w2, 16959, 418, 5860, 0.842105, 398, 30, a5, 010101
anagram, m60, t100, w2, 10342, 318, 6116, 0.906250, 1370, 37, a5, 111100
gcd, m65, t150, w2, 24464, 675, 21377, 0.769231, 1495, 19, a4, 111010
massive, m49, t60, w2, 56287, 9788, 44089, 0.938776, 169, 13, a3, 000001
factorial, m31, t100, w2, 11605, 265, 10213, 1.000000, 403, 18, a5, 000110
anagram, m60, t100, w2, 8648, 283, 6177, 0.906250, 1370, 37, a5, 100110
anagram, m60, t100, w2, 11838, 258, 7712, 0.866667, 1370, 37, a3, 100001
gcd, m65, t150, w2, 22313, 696, 18726, 1.063830, 1495, 19, a4, 011110
factorial, m31, t100, w2, 27022, 304, 25581, 1.363636, 403, 18, a2, 111110
gcd, m65, t150, w2, 24763, 524, 21352, 1.041667, 1495, 19, a3, 011111
add, m12, t100, w2, 1272, 287, 303, 0.916667, 583, 13, a3, 000001
genPassword, m49, t100, w2, 9663, 359, 6893, 1.078947, 398, 63, a2, 000111
massive, m49, t60, w2, 57034, 10014, 45204, 1.179487, 169, 13, a3, 111110
factorial, m31, t100, w2, 26941, 324, 25489, 1.304348, 403, 18, a2, 110111
genPassword, m49, t100, w2, 11364, 404, 6740, 1.078947, 398, 63, a4, 011101
gcd, m65, t150, w2, 26631, 680, 21566, 0.769231, 1495, 19, a2, 110001
genPassword, m49, t100, w2, 11267, 351, 6926, 0.836735, 398, 63, a2, 010001
genPassword, m49, t100, w2, 11849, 371, 7581, 0.836735, 398, 63, a4, 111000
massive, m49, t60, w2, 46171, 9788, 34967, 0.959184, 169, 13, a4, 010011
gcd, m65, t150, w2, 24764, 495, 21619, 1.041667, 1495, 19, a2, 001111
gcd, m65, t150, w2, 27475, 747, 22419, 0.769231, 1495, 19, a4, 010001
primes, m68, t100, w2, 45453, 1258, 33889, 0.750000, 398, 30, a4, 101000
gcd, m65, t150, w2, 25388, 643, 22386, 0.769231, 1495, 19, a4, 001010
gcd, m65, t150, w2, 27175, 757, 21810, 1.041667, 1495, 19, a3, 110101
genPassword, m49, t100, w2, 10967, 247, 6802, 0.836735, 398, 63, a3, 001001
gcd, m65, t150, w2, 25470, 663, 22331, 0.769231, 1495, 19, a5, 100010
primes, m68, t100, w2, 26000, 1749, 13244, 0.750000, 398, 30, a5, 101000
gcd, m65, t150, w2, 24307, 770, 21135, 0.769231, 1495, 19, a3, 110010
add, m12, t100, w2, 969, 263, 338, 0.916667, 583, 13, a3, 001010
massive, m49, t60, w2, 55298, 9462, 44447, 0.938776, 169, 13, a3, 000010
add, m12, t100, w2, 1502, 290, 330, 1.100000, 583, 13, a3, 111100
primes, m68, t100, w2, 35832, 1677, 28395, 1.342105, 398, 30, a4, 111111
add, m12, t100, w2, 1028, 275, 368, 0.916667, 583, 13, a3, 100010
factorial, m31, t100, w2, 27667, 283, 25539, 0.967742, 403, 18, a5, 100001
factorial, m31, t100, w2, 27703, 286, 25427, 1.304348, 403, 18, a4, 110101
gcd, m65, t150, w2, 26802, 553, 21420, 1.063830, 1495, 19, a2, 010100
genPassword, m49, t100, w2, 10824, 262, 6762, 0.836735, 398, 63, a2, 000001
massive, m49, t60, w2, 57293, 9690, 44834, 1.179487, 169, 13, a3, 110100
gcd, m65, t150, w2, 27793, 675, 22349, 1.041667, 1495, 19, a4, 100101
massive, m49, t60, w2, 57258, 10017, 45456, 1.205128, 169, 13, a4, 101110
genPassword, m49, t100, w2, 9330, 245, 6934, 0.836735, 398, 63, a5, 011011
add, m12, t100, w2, 1144, 370, 292, 0.900000, 583, 13, a5, 000111
gcd, m65, t150, w2, 24900, 702, 21452, 1.041667, 1495, 19, a2, 100111
genPassword, m49, t100, w2, 11327, 385, 6765, 1.078947, 398, 63, a3, 110101
add, m12, t100, w2, 1030, 254, 286, 0.900000, 583, 13, a5, 001111
gcd, m65, t150, w2, 24201, 582, 20795, 1.063830, 1495, 19, a2, 101110
add, m12, t100, w2, 1411, 257, 312, 1.100000, 583, 13, a2, 110100
primes, m68, t100, w2, 26089, 1279, 12945, 1.342105, 398, 30, a2, 111101
anagram, m60, t100, w2, 11821, 312, 7910, 0.866667, 1370, 37, a4, 101000
primes, m68, t100, w2, 38352, 1071, 31991, 0.750000, 398, 30, a4, 100011
anagram, m60, t100, w2, 11950, 319, 7718, 1.625000, 1370, 37, a2, 100100
add, m12, t100, w2, 1398, 277, 292, 0.916667, 583, 13, a4, 010000
massive, m49, t60, w2, 56634, 9838, 44445, 0.938776, 169, 13, a2, 001001
genPassword, m49, t100, w2, 10757, 394, 6674, 0.836735, 398, 63, a2, 000000
add, m12, t100, w2, 1151, 355, 402, 0.916667, 583, 13, a2, 111011
primes, m68, t100, w2, 34595, 1215, 27642, 1.378378, 398, 30, a4, 100110
gcd, m65, t150, w2, 15866, 670, 12420, 0.812500, 1495, 19, a5, 101111
anagram, m60, t100, w2, 11782, 348, 7751, 0.866667, 1370, 37, a3, 111001
genPassword, m49, t100, w2, 11036, 374, 6710, 0.836735, 398, 63, a2, 101000
add, m12, t100, w2, 1412, 262, 275, 1.100000, 583, 13, a4, 011101
add, m12, t100, w2, 1293, 244, 315, 0.916667, 583, 13, a5, 100001
genPassword, m49, t100, w2, 9359, 398, 6807, 0.836735, 398, 63, a2, 000011
factorial, m31, t100, w2, 27891, 309, 25800, 0.967742, 403, 18, a4, 110001
anagram, m60, t100, w2, 10314, 294, 7744, 1.625000, 1370, 37, a2, 101110
primes, m48, t99, w2, 4524, 179, 2060, 0.750000, 398, 30, a4, 000000
factorial, m31, t100, w2, 27617, 281, 25558, 0.967742, 403, 18, a2, 010001
gcd, m65, t150, w2, 26217, 732, 21306, 0.769231, 1495, 19, a3, 000001
primes, m68, t100, w2, 23521, 454, 12443, 0.750000, 398, 30, a2, 011000
add, m12, t100, w2, 1290, 308, 286, 0.916667, 583, 13, a5, 000001
massive, m49, t60, w2, 41427, 9984, 29797, 0.933333, 169, 13, a5, 011111
genPassword, m49, t100, w2, 11013, 472, 6633, 0.836735, 398, 63, a3, 001000
genPassword, m49, t100, w2, 9901, 340, 6890, 1.108108, 398, 63, a3, 111110
factorial, m31, t100, w2, 27658, 267, 25501, 0.967742, 403, 18, a3, 100001
primes, m68, t100, w2, 25182, 958, 12730, 1.378378, 398, 30, a4, 111100
genPassword, m49, t100, w2, 9404, 407, 6820, 0.836735, 398, 63, a2, 100010
gcd, m65, t150, w2, 24349, 635, 21069, 1.041667, 1495, 19, a2, 000111
factorial, m31, t100, w2, 26800, 243, 25615, 0.967742, 403, 18, a4, 001010
add, m12, t100, w2, 1059, 282, 286, 1.100000, 583, 13, a2, 101110
factorial, m31, t100, w2, 26952, 332, 25501, 1.304348, 403, 18, a4, 111111
gcd, m65, t150, w2, 27071, 703, 21733, 1.041667, 1495, 19, a4, 101101
factorial, m31, t100, w2, 27644, 336, 25489, 0.967742, 403, 18, a3, 111000
add, m12, t100, w2, 1021, 293, 310, 0.916667, 583, 13, a5, 100011
gcd, m65, t150, w2, 16066, 608, 12638, 0.812500, 1495, 19, a5, 100111
primes, m68, t100, w2, 23688, 970, 12384, 0.750000, 398, 30, a2, 101000
gcd, m65, t150, w2, 26306, 635, 21236, 0.769231, 1495, 19, a2, 100001
gcd, m65, t150, w2, 25075, 712, 21568, 1.041667, 1495, 19, a4, 101111
massive, m49, t60, w2, 56605, 9807, 45141, 1.566667, 169, 13, a4, 000111
anagram, m60, t100, w2, 11989, 327, 7670, 1.625000, 1370, 37, a2, 110100
factorial, m31, t100, w2, 27803, 268, 25520, 1.363636, 403, 18, a3, 101100
gcd, m65, t150, w2, 25784, 678, 20775, 0.769231, 1495, 19, a3, 110000
gcd, m65, t150, w2, 24894, 752, 21389, 1.041667, 1495, 19, a2, 110111
gcd, m65, t150, w2, 26701, 842, 21484, 0.769231, 1495, 19, a3, 100001
massive, m49, t60, w2, 47032, 9773, 34838, 0.959184, 169, 13, a5, 010001
primes, m68, t100, w2, 45329, 1448, 39508, 0.750000, 398, 30, a4, 111010
add, m12, t100, w2, 1111, 318, 393, 0.916667, 583, 13, a3, 010010
genPassword, m49, t100, w2, 9747, 368, 6997, 1.078947, 398, 63, a2, 001111
genPassword, m49, t100, w2, 9758, 436, 6899, 1.078947, 398, 63, a3, 110111
factorial, m31, t100, w2, 26923, 311, 25455, 1.363636, 403, 18, a3, 111110
massive, m49, t60, w2, 41948, 10249, 29988, 0.933333, 169, 13, a5, 110111
gcd, m65, t150, w2, 24607, 709, 21436, 0.769231, 1495, 19, a2, 101011
factorial, m31, t100, w2, 27546, 321, 25234, 1.363636, 403, 18, a4, 111100
anagram, m60, t100, w2, 11394, 249, 7516, 0.866667, 1370, 37, a5, 001001
anagram, m60, t100, w2, 11844, 274, 7950, 0.866667, 1370, 37, a4, 101001
add, m12, t100, w2, 1345, 283, 326, 0.916667, 583, 13, a2, 111000
primes, m68, t100, w2, 10584, 804, 4668, 0.864865, 398, 30, a5, 100110
primes, m68, t100, w2, 18170, 414, 12333, 1.378378, 398, 30, a2, 001110
add, m12, t100, w2, 1081, 287, 277, 1.100000, 583, 13, a3, 100111
add, m12, t100, w2, 1014, 279, 345, 0.916667, 583, 13, a5, 001011
gcd, m65, t150, w2, 27156, 618, 21789, 1.041667, 1495, 19, a2, 101101
anagram, m60, t100, w2, 10008, 318, 7787, 0.866667, 1370, 37, a5, 101011
add, m12, t100, w2, 1344, 247, 354, 0.916667, 583, 13, a5, 001001
anagram, m60, t100, w2, 9162, 287, 6553, 0.878788, 1370, 37, a5, 011111
primes, m68, t100, w2, 24473, 1122, 13594, 0.750000, 398, 30, a5, 110000
anagram, m60, t100, w2, 10272, 348, 8041, 0.866667, 1370, 37, a5, 010011
primes, m68, t100, w2, 22477, 1301, 12636, 0.750000, 398, 30, a5, 100001
anagram, m60, t100, w2, 11555, 260, 9337, 0.866667, 1370, 37, a4, 110010
factorial, m31, t100, w2, 27649, 273, 25537, 0.967742, 403, 18, a4, 001000
massive, m49, t60, w2, 55684, 9641, 44545, 0.938776, 169, 13, a2, 000010
gcd, m65, t150, w2, 26319, 605, 21415, 0.769231, 1495, 19, a3, 010001
primes, m48, t99, w2, 5747, 249, 2995, 0.750000, 398, 30, a4, 000000
gcd, m65, t150, w2, 16881, 693, 13143, 0.829787, 1495, 19, a5, 110110
anagram, m60, t100, w2, 10396, 264, 6096, 0.906250, 1370, 37, a5, 011100
add, m20, t999, w2, 851459260, 3145, 3237, 1.636364, 583, 13, a5, 010000
massive, m49, t60, w2, 56981, 9734, 44580, 1.533333, 169, 13, a3, 101101
gcd, m65, t150, w2, 15524, 773, 12049, 0.829787, 1495, 19, a5, 100110
anagram, m60, t100, w2, 11453, 228, 7713, 0.866667, 1370, 37, a2, 011000
gcd, m65, t150, w2, 25106, 640, 20180, 0.769231, 1495, 19, a4, 010000
anagram, m60, t100, w2, 11832, 338, 7754, 0.866667, 1370, 37, a5, 100000
anagram, m60, t100, w2, 10202, 262, 7738, 1.625000, 1370, 37, a3, 100110
anagram, m60, t100, w2, 12058, 292, 7723, 1.575758, 1370, 37, a3, 011101
genPassword, m49, t100, w2, 9872, 387, 6954, 1.108108, 398, 63, a3, 001110
anagram, m60, t100, w2, 10200, 287, 7651, 1.575758, 1370, 37, a4, 000111
add, m12, t100, w2, 1400, 270, 293, 1.100000, 583, 13, a3, 100100
genPassword, m49, t100, w2, 11549, 327, 6884, 1.108108, 398, 63, a2, 001100
primes, m48, t99, w2, 5431, 185, 2836, 0.750000, 398, 30, a4, 000000
add, m12, t100, w2, 2233, 548, 580, 0.916667, 583, 13, a3, 000000
anagram, m60, t100, w2, 11665, 287, 7796, 0.866667, 1370, 37, a2, 110000
massive, m49, t60, w2, 56789, 9994, 45125, 1.179487, 169, 13, a2, 101110
gcd, m65, t150, w2, 26006, 597, 20780, 1.041667, 1495, 19, a4, 001101
massive, m49, t60, w2, 57585, 9818, 45185, 1.533333, 169, 13, a2, 010101
genPassword, m49, t100, w2, 11551, 286, 6928, 1.108108, 398, 63, a2, 110100
anagram, m60, t100, w2, 9865, 261, 7639, 0.866667, 1370, 37, a3, 010011
genPassword, m49, t100, w2, 11664, 428, 6943, 1.108108, 398, 63, a2, 100100
primes, m68, t100, w2, 26543, 1599, 12941, 1.378378, 398, 30, a3, 111100
massive, m49, t60, w2, 56799, 9808, 45238, 1.179487, 169, 13, a3, 001110
gcd, m65, t150, w2, 24371, 664, 21250, 0.769231, 1495, 19, a2, 001011
add, m12, t100, w2, 893, 192, 150, 0.916667, 583, 13, a3, 000000
anagram, m60, t100, w2, 10111, 320, 7850, 0.866667, 1370, 37, a4, 100010
gcd, m65, t150, w2, 24029, 656, 18624, 1.063830, 1495, 19, a4, 011100
genPassword, m49, t100, w2, 11226, 467, 6856, 0.836735, 398, 63, a3, 110001
gcd, m65, t150, w2, 24156, 622, 21130, 0.769231, 1495, 19, a2, 110010
factorial, m31, t100, w2, 26837, 310, 25479, 1.304348, 403, 18, a2, 111111
gcd, m65, t150, w2, 26814, 674, 21326, 1.063830, 1495, 19, a3, 110100
anagram, m60, t100, w2, 10261, 289, 7643, 1.575758, 1370, 37, a3, 010111
anagram, m60, t100, w2, 11452, 270, 7613, 0.866667, 1370, 37, a5, 010001
massive, m49, t60, w2, 47769, 9905, 35143, 1.566667, 169, 13, a4, 110101
massive, m49, t60, w2, 56622, 9906, 44936, 1.179487, 169, 13, a2, 010110
factorial, m31, t100, w2, 12531, 247, 10247, 1.000000, 403, 18, a5, 010100
massive, m49, t60, w2, 56272, 9786, 44775, 1.205128, 169, 13, a4, 000110
primes, m68, t100, w2, 24547, 520, 12782, 1.342105, 398, 30, a3, 010101
anagram, m60, t100, w2, 11502, 248, 7676, 0.866667, 1370, 37, a3, 010000
factorial, m31, t100, w2, 27036, 277, 25568, 1.304348, 403, 18, a4, 001111
add, m12, t100, w2, 1074, 285, 303, 1.100000, 583, 13, a4, 000110
genPassword, m49, t100, w2, 10950, 464, 6536, 0.836735, 398, 63, a5, 111000
massive, m49, t60, w2, 56351, 9470, 45409, 0.938776, 169, 13, a3, 110011
massive, m49, t60, w2, 56217, 9884, 44966, 0.938776, 169, 13, a3, 100010
genPassword, m49, t100, w2, 9791, 538, 6697, 1.108108, 398, 63, a4, 111110
genPassword, m49, t100, w2, 11076, 281, 6917, 0.836735, 398, 63, a5, 000000
primes, m68, t100, w2, 18208, 514, 12699, 1.378378, 398, 30, a3, 010110
massive, m49, t60, w2, 56261, 9800, 45074, 0.959184, 169, 13, a4, 100010
anagram, m60, t100, w2, 12261, 255, 8310, 0.866667, 1370, 37, a5, 010000
factorial, m31, t100, w2, 27163, 273, 25875, 0.967742, 403, 18, a4, 011010
factorial, m31, t100, w2, 27732, 277, 25520, 1.304348, 403, 18, a4, 111101
anagram, m60, t100, w2, 10072, 259, 7590, 1.625000, 1370, 37, a2, 000110
genPassword, m49, t100, w2, 9392, 313, 6841, 0.836735, 398, 63, a3, 111010
add, m12, t100, w2, 1385, 274, 336, 0.916667, 583, 13, a4, 100001
massive, m49, t60, w2, 56784, 9977, 45443, 0.959184, 169, 13, a5, 100011
factorial, m31, t100, w2, 27697, 253, 25549, 1.363636, 403, 18, a4, 000100
factorial, m31, t100, w2, 27716, 337, 25485, 1.304348, 403, 18, a2, 101101
